
dwm> POS,0.52,-0.27,0.30,59
POS,0.52,-0.28,0.30,67
POS,0.49,-0.29,0.29,57
POS,0.45,-0.28,0.29,63
POS,0.42,-0.30,0.30,70
POS,0.41,-0.29,0.30,61
POS,0.42,-0.28,0.29,55
POS,0.42,-0.29,0.31,72
POS,0.42,-0.29,0.30,57
POS,0.36,-0.32,0.31,81
POS,0.34,-0.32,0.32,70
POS,0.35,-0.32,0.33,71
POS,0.37,-0.32,0.34,70
POS,0.41,-0.31,0.31,88
POS,0.39,-0.33,0.31,70
POS,0.40,-0.31,0.31,63
POS,0.40,-0.30,0.31,59
POS,0.39,-0.30,0.30,61
POS,0.37,-0.32,0.29,71
POS,0.38,-0.31,0.30,62
POS,0.40,-0.29,0.31,63
POS,0.36,-0.31,0.30,70
POS,0.39,-0.29,0.31,63
POS,0.41,-0.29,0.30,63
POS,0.50,-0.27,0.30,80
POS,0.47,-0.28,0.29,62
POS,0.42,-0.29,0.30,72
POS,0.53,-0.31,0.29,85
POS,0.53,-0.31,0.31,72
POS,0.50,-0.29,0.33,67
POS,0.47,-0.28,0.32,55
POS,0.45,-0.27,0.30,53
POS,0.45,-0.27,0.29,51
POS,0.44,-0.28,0.28,62
POS,0.47,-0.29,0.28,69
POS,0.42,-0.26,0.30,62
POS,0.43,-0.28,0.29,61
POS,0.41,-0.30,0.29,68
POS,0.41,-0.30,0.30,64
POS,0.40,-0.29,0.31,64
POS,0.41,-0.29,0.30,60
POS,0.38,-0.28,0.30,60
POS,0.40,-0.28,0.29,60
POS,0.41,-0.27,0.29,60
POS,0.39,-0.28,0.28,58
POS,0.40,-0.29,0.31,71
POS,0.41,-0.28,0.30,56
POS,0.41,-0.28,0.29,58
POS,0.40,-0.29,0.29,66
POS,0.35,-0.31,0.33,81
POS,0.38,-0.28,0.32,52
POS,0.39,-0.30,0.31,69
POS,0.38,-0.29,0.32,63
POS,0.39,-0.30,0.30,61
POS,0.41,-0.30,0.29,61
POS,0.40,-0.29,0.31,66
POS,0.40,-0.27,0.32,62
POS,0.41,-0.26,0.32,59
POS,0.43,-0.29,0.31,72
POS,0.45,-0.29,0.31,66
POS,0.45,-0.32,0.30,71
POS,0.55,-0.28,0.33,88
POS,0.50,-0.30,0.33,69
POS,0.44,-0.29,0.30,54
POS,0.43,-0.30,0.27,59
POS,0.40,-0.29,0.28,61
POS,0.39,-0.28,0.28,53
POS,0.40,-0.31,0.24,63
POS,0.40,-0.29,0.25,53
POS,0.41,-0.28,0.26,56
POS,0.38,-0.26,0.27,56
POS,0.39,-0.26,0.28,59
POS,0.39,-0.26,0.27,57
POS,0.40,-0.27,0.29,68
POS,0.39,-0.29,0.31,71
POS,0.41,-0.27,0.33,68
POS,0.51,-0.30,0.32,86
POS,0.48,-0.29,0.32,61
