POS,0.68,-0.21,-0.04,64
POS,0.69,-0.20,-0.04,65
POS,0.68,-0.24,-0.02,65
POS,0.68,-0.21,-0.05,85
POS,0.67,-0.24,-0.03,64
POS,0.67,-0.22,-0.04,78
POS,0.67,-0.23,-0.03,56
POS,0.67,-0.25,-0.03,65
POS,0.68,-0.23,-0.02,57
POS,0.69,-0.20,-0.02,62
POS,0.68,-0.21,-0.02,62
POS,0.68,-0.20,-0.03,68
POS,0.66,-0.20,-0.04,66
POS,0.67,-0.19,-0.04,65
POS,0.67,-0.20,-0.02,47
POS,0.66,-0.19,-0.04,78
POS,0.67,-0.19,-0.04,67
POS,0.67,-0.19,-0.04,61
POS,0.68,-0.18,-0.06,88
POS,0.69,-0.17,-0.05,64
POS,0.69,-0.17,-0.04,53
POS,0.69,-0.16,-0.04,74
POS,0.69,-0.17,-0.05,70
POS,0.69,-0.16,-0.04,67
POS,0.69,-0.16,-0.04,60
POS,0.69,-0.16,-0.04,70
POS,0.69,-0.16,-0.05,77
POS,0.70,-0.17,-0.06,80

POS,0.70,-0.16,-0.05,61
POS,0.69,-0.19,-0.04,61
POS,0.69,-0.19,-0.06,80
POS,0.70,-0.20,-0.05,62
POS,0.69,-0.19,-0.05,71
POS,0.69,-0.20,-0.04,61
POS,0.70,-0.20,-0.04,67
POS,0.69,-0.20,-0.05,73
POS,0.70,-0.19,-0.05,78
POS,0.70,-0.18,-0.03,56
POS,0.70,-0.17,-0.02,43
POS,0.70,-0.17,-0.01,49
POS,0.70,-0.18,-0.01,58
POS,0.69,-0.21,0.00,57
POS,0.69,-0.20,-0.00,64
POS,0.70,-0.18,-0.01,64
POS,0.69,-0.19,-0.01,62
POS,0.70,-0.19,-0.01,63
POS,0.71,-0.17,-0.01,64
POS,0.70,-0.17,-0.01,45
POS,0.69,-0.17,-0.00,52
POS,0.71,-0.23,0.02,76
POS,0.70,-0.21,-0.01,73
POS,0.70,-0.21,-0.00,56
POS,0.70,-0.20,-0.02,72
POS,0.70,-0.18,-0.04,87
