POS,0.67,-0.18,-0.09,85
POS,0.69,-0.17,-0.09,77
POS,0.69,-0.17,-0.06,54
POS,0.65,-0.21,-0.13,88
POS,0.65,-0.19,-0.12,76
POS,0.64,-0.19,-0.10,53
POS,0.66,-0.18,-0.09,75
POS,0.68,-0.19,-0.07,69
POS,0.69,-0.18,-0.08,86
POS,0.70,-0.16,-0.07,74
POS,0.70,-0.17,-0.09,87
POS,0.71,-0.14,-0.09,87
POS,0.71,-0.14,-0.11,88
POS,0.71,-0.12,-0.12,87
POS,0.72,-0.12,-0.12,86
POS,0.71,-0.13,-0.11,80
POS,0.70,-0.12,-0.12,86
POS,0.70,-0.14,-0.11,75
POS,0.72,-0.14,-0.10,81
POS,0.72,-0.14,-0.09,75
POS,0.71,-0.11,-0.14,87
POS,0.71,-0.11,-0.15,88
POS,0.71,-0.12,-0.11,55
POS,0.71,-0.12,-0.10,83
POS,0.71,-0.13,-0.10,77
POS,0.71,-0.14,-0.10,79
POS,0.71,-0.15,-0.10,83
POS,0.71,-0.14,-0.08,67
POS,0.71,-0.14,-0.11,86
POS,0.72,-0.12,-0.10,82
POS,0.70,-0.14,-0.10,81
POS,0.70,-0.15,-0.11,83
POS,0.69,-0.16,-0.10,70
POS,0.70,-0.11,-0.10,87
POS,0.72,-0.11,-0.09,77
POS,0.71,-0.13,-0.09,83
POS,0.70,-0.12,-0.11,83
POS,0.69,-0.14,-0.10,69
POS,0.69,-0.14,-0.09,77
POS,0.68,-0.16,-0.08,69
POS,0.69,-0.16,-0.06,60
POS,0.68,-0.16,-0.07,73
POS,0.70,-0.16,-0.06,76
POS,0.69,-0.18,-0.06,60
POS,0.68,-0.19,-0.06,71
POS,0.69,-0.17,-0.07,85
POS,0.70,-0.18,-0.04,56
POS,0.70,-0.16,-0.06,88
POS,0.70,-0.16,-0.07,83
POS,0.70,-0.15,-0.08,80
POS,0.68,-0.18,-0.13,90
POS,0.68,-0.17,-0.13,86
POS,0.67,-0.16,-0.14,85
POS,0.68,-0.18,-0.13,76
POS,0.69,-0.16,-0.10,66
POS,0.69,-0.18,-0.07,50
POS,0.69,-0.19,-0.08,77
POS,0.69,-0.19,-0.07,71
POS,0.67,-0.20,-0.05,50
POS,0.70,-0.17,-0.03,80
POS,0.71,-0.17,-0.05,83
POS,0.71,-0.15,-0.06,84
POS,0.72,-0.16,-0.06,77
POS,0.73,-0.15,-0.07,89
POS,0.72,-0.16,-0.08,79
POS,0.71,-0.12,-0.11,83
POS,0.70,-0.13,-0.11,81
POS,0.71,-0.15,-0.09,67
POS,0.70,-0.16,-0.08,69
POS,0.71,-0.17,-0.07,70
POS,0.71,-0.17,-0.08,80
POS,0.70,-0.19,-0.08,73
POS,0.71,-0.17,-0.09,89
POS,0.67,-0.19,-0.12,82
POS,0.68,-0.19,-0.10,71
POS,0.68,-0.20,-0.09,68
POS,0.67,-0.18,-0.09,79
POS,0.67,-0.17,-0.11,88
POS,0.67,-0.16,-0.12,84
POS,0.67,-0.15,-0.13,87
POS,0.67,-0.14,-0.15,85
POS,0.67,-0.13,-0.15,85
POS,0.69,-0.11,-0.14,88
POS,0.68,-0.15,-0.12,67
POS,0.69,-0.16,-0.10,69
POS,0.67,-0.18,-0.10,72
POS,0.67,-0.18,-0.11,82
POS,0.67,-0.16,-0.11,84
POS,0.67,-0.17,-0.10,68
POS,0.67,-0.16,-0.10,80
POS,0.67,-0.16,-0.10,80
POS,0.69,-0.16,-0.07,59
POS,0.68,-0.16,-0.07,71
POS,0.66,-0.17,-0.08,75
POS,0.67,-0.17,-0.07,67
POS,0.67,-0.19,-0.07,69
POS,0.66,-0.19,-0.07,63
POS,0.64,-0.21,-0.10,81
POS,0.64,-0.22,-0.12,85
POS,0.64,-0.18,-0.13,81
POS,0.65,-0.19,-0.12,76
POS,0.66,-0.20,-0.10,67
POS,0.68,-0.17,-0.11,89
POS,0.68,-0.15,-0.12,85
POS,0.64,-0.17,-0.11,65
POS,0.66,-0.15,-0.11,86
POS,0.67,-0.16,-0.10,77
POS,0.69,-0.16,-0.08,68
POS,0.70,-0.16,-0.06,61
POS,0.69,-0.17,-0.07,76
POS,0.70,-0.18,-0.05,62
POS,0.68,-0.19,-0.09,83
POS,0.68,-0.19,-0.06,53
POS,0.69,-0.18,-0.09,90
POS,0.69,-0.19,-0.08,68
POS,0.69,-0.19,-0.07,66
POS,0.71,-0.18,-0.06,70
POS,0.70,-0.19,-0.04,62
POS,0.71,-0.18,-0.05,77
POS,0.71,-0.16,-0.07,87
POS,0.68,-0.18,-0.06,53
POS,0.67,-0.20,-0.06,65
POS,0.69,-0.15,-0.07,88
